listing_id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_Hotel_B_and_B,property_type_House,property_type_Other_Unique,has_license,has_review,occupancy_rate
983506848306117725,0,10,11,North Cambridge,42.38923,-71.11931,2,1.0,1.0,98.0,30,365,4.69,4.8,4.7,4.86,4.7,4.89,4.52,1,9,1.0,0.0,False,True,0,0,1,1,1,1,1,1,1,1,24,0,1,0,0,1,0.947945205479452
984480567703925084,0,3005,4935,East Cambridge,42.36671,-71.07489,2,1.0,1.0,632.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,1,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,26,1,0,0,1,0,0.5041095890410959
987032852131603313,0,169,234,East Cambridge,42.36762898307611,-71.08177601004842,2,1.0,1.0,136.0,4,365,4.89,4.44,4.89,4.89,5.0,4.89,4.11,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.9013698630136986
987059647427696260,0,169,234,East Cambridge,42.36713891512962,-71.0816949412737,2,1.0,1.0,136.0,4,365,4.5,4.71,4.5,4.93,4.64,4.86,4.43,0,83,1.0,1.0,False,True,1,1,1,1,0,1,1,1,1,1,31,0,0,0,0,1,0.9013698630136986
987602112187689722,0,55,56,Cambridgeport,42.36388523328904,-71.10799565590649,2,1.0,1.0,81.0,1,365,4.35,4.52,4.17,4.79,4.67,4.75,4.32,1,16,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,17,0,1,0,0,1,0.9506849315068492
988456532079671597,0,1,1,Mid-Cambridge,42.37711,-71.10661,2,2.0,2.0,270.0,3,365,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,11,0,0,0,0,1,0.2958904109589041
990127857931944993,0,116,206,Riverside,42.36427012739146,-71.109489797575,6,4.0,3.0,265.0,2,1125,4.65,4.8,4.65,4.8,4.8,4.85,4.4,0,10,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,54,0,0,0,0,1,0.947945205479452
991486135625844125,0,25,86,Riverside,42.364337481609134,-71.10969552788434,6,2.0,3.0,200.0,2,1125,4.2,3.8,4.6,4.4,3.8,4.2,3.8,0,6,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,0,0,0,0,1,0.9397260273972604
994346837966557081,1,41,51,The Port,42.3638649,-71.10042729999999,8,2.0,6.0,419.0,2,90,4.89,4.88,4.93,4.88,4.82,4.96,4.72,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,90,0,0,0,0,1,0.4931506849315068
994958540516980415,0,183,251,Area 2/MIT,42.363145,-71.0878918,5,2.0,2.0,299.0,29,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,14,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,44,0,0,0,0,0,0.4876712328767123
996638434486016385,1,6,6,Mid-Cambridge,42.37041,-71.11291,1,1.0,1.0,120.0,1,365,4.81,4.87,4.75,4.85,4.72,4.97,4.79,1,4,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,31,0,1,0,1,1,0.8164383561643835
998582507525458740,0,169,234,The Port,42.36624,-71.09901,6,3.0,3.0,297.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.8821917808219178
999450060442577057,0,169,234,The Port,42.36637,-71.1008,2,1.0,1.0,66.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.989041095890411
999462855395310148,0,169,234,The Port,42.36462991057958,-71.10082188784696,2,1.0,1.0,106.0,30,365,5.0,4.0,4.0,5.0,5.0,5.0,3.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.9342465753424658
999611564853363629,0,169,234,The Port,42.3664818311017,-71.10021016027557,2,1.0,1.0,122.0,30,365,4.8,5.0,4.6,4.8,4.8,5.0,4.8,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.8821917808219178
1004102324803384826,0,5143,5933,East Cambridge,42.3674074,-71.0783837,2,0.0,1.0,246.0,32,1125,5.0,5.0,5.0,3.0,5.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.7835616438356164
1004102648076003285,0,5143,5933,Cambridge Highlands,42.3924213,-71.1458597,4,2.0,2.0,283.0,32,1125,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.8547945205479452
1004103583651239793,0,5143,5933,Cambridge Highlands,42.39122950000001,-71.14578879999999,4,2.0,2.0,269.0,32,1125,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.3589041095890411
1004106343681127655,0,5143,5933,Cambridge Highlands,42.39122950000001,-71.14578879999999,4,2.0,2.0,291.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.8931506849315068
1004806474673963758,0,5143,5933,Cambridge Highlands,42.3924213,-71.1458597,4,2.0,2.0,302.0,32,1125,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.6657534246575343
1005269731588409640,1,1,1,North Cambridge,42.39874059104801,-71.1389256928443,4,2.0,4.0,315.0,2,365,4.94,4.88,4.91,4.97,4.94,4.76,4.88,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,0,0,0,0,1,0.8684931506849315
1005673682228403331,0,5143,5933,East Cambridge,42.3674074,-71.0783837,2,0.0,1.0,279.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.0767123287671232
1010125409177601423,1,41,51,The Port,42.3637087,-71.10041489999999,8,3.0,8.0,522.0,2,90,4.69,4.67,4.83,4.53,4.69,4.92,4.58,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,90,0,0,0,0,1,0.5342465753424658
1011434132378868116,0,5143,5933,East Cambridge,42.3674074,-71.0783837,2,0.0,1.0,273.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.926027397260274
1012181677465302115,0,169,234,East Cambridge,42.36879688823481,-71.08008152185563,2,1.0,1.0,111.0,4,365,4.67,4.58,4.5,4.96,4.79,4.83,4.42,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.958904109589041
1015928386706711468,0,169,234,East Cambridge,42.36832855788016,-71.07995832423157,6,3.0,3.0,304.0,4,365,4.42,4.45,4.42,4.74,4.58,4.52,4.19,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,39,0,0,0,0,1,0.9232876712328768
1017640798001039187,0,15,25,Mid-Cambridge,42.37507176392869,-71.10611235501129,2,1.0,1.0,71.0,1,28,4.63,4.77,4.5,4.84,4.75,4.77,4.58,1,8,3.0,0.0,False,True,1,1,1,1,1,1,1,1,1,0,24,0,1,0,0,1,0.1835616438356164
1020115334294372563,0,5143,5933,The Port,42.36375950000001,-71.10030499999999,2,1.0,1.0,379.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.5397260273972603
1020324015375683573,0,280,446,Agassiz,42.38062371740519,-71.11778174146863,2,1.0,1.0,72.0,29,365,4.75,4.88,4.63,4.88,5.0,5.0,4.75,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,26,0,0,0,0,1,0.6219178082191781
1020360905148404294,0,280,446,Agassiz,42.38217,-71.11953,2,1.0,1.0,78.0,29,365,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,24,0,0,0,0,1,0.5835616438356165
1020397499932511458,0,280,446,Neighborhood Nine,42.38250909132982,-71.1197127510579,3,1.0,2.0,77.0,29,365,4.77,4.73,4.69,4.88,4.92,5.0,4.81,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,24,0,0,0,0,1,0.6082191780821918
1021024681841646418,0,280,446,Agassiz,42.38025142546794,-71.11824899187155,2,1.0,1.0,77.0,29,365,4.63,4.75,4.75,4.75,4.88,5.0,4.75,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,26,0,0,0,0,1,0.5808219178082191
1021066394115705551,0,280,446,Agassiz,42.38106,-71.11751,2,1.0,1.0,78.0,29,365,4.5,4.0,4.0,5.0,5.0,5.0,4.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,26,0,0,0,0,1,0.6136986301369863
1021083486109008221,0,280,446,Agassiz,42.3809430074267,-71.11956266824566,2,1.0,1.0,78.0,29,365,5.0,4.96,4.96,4.88,5.0,5.0,4.96,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,0,24,0,0,0,0,1,0.5506849315068493
1021088928078185998,0,280,446,Agassiz,42.38030837996404,-71.1187753000902,2,1.0,1.0,76.0,29,365,4.93,4.8,4.73,4.93,5.0,4.93,4.8,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,25,0,0,0,0,1,0.5835616438356165
1021095817846302129,0,280,446,Agassiz,42.38254729596301,-71.11919261831764,2,1.0,1.0,72.0,29,365,4.85,4.77,4.88,4.85,4.88,4.96,4.65,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,27,0,0,0,0,1,0.6136986301369863
1021121664023217954,0,280,446,Agassiz,42.38107560231579,-71.11743726087215,2,1.0,2.0,77.0,29,365,5.0,5.0,5.0,4.83,5.0,4.67,4.83,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,27,0,0,0,0,1,0.6054794520547945
1021131856491372052,0,280,446,Agassiz,42.38043980802562,-71.11904400727165,2,1.0,1.0,84.0,29,365,4.82,4.85,4.7,4.93,4.96,4.96,4.67,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,28,0,0,0,0,1,0.6109589041095891
1024631607696785445,0,280,446,Agassiz,42.38045647169058,-71.1177588945982,1,1.0,1.0,77.0,29,365,4.86,4.86,4.86,4.86,5.0,5.0,4.86,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,26,0,0,0,0,1,0.4465753424657534
1025502931161999381,1,41,51,The Port,42.36384,-71.10046,5,2.0,7.0,507.0,2,90,4.78,4.48,4.78,4.65,4.65,4.91,4.61,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,92,0,0,0,0,1,0.4986301369863014
1027885048039574491,0,2,3,East Cambridge,42.37108,-71.07268,2,1.0,1.0,200.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,0.0,False,True,1,1,1,1,1,1,1,1,0,1,44,1,0,0,0,1,0.7178082191780822
1028528261650319760,1,41,51,Area 2/MIT,42.36157303358423,-71.08590412093709,7,2.0,4.0,724.0,5,365,4.83,4.67,5.0,4.67,4.83,5.0,4.67,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,103,0,0,0,0,1,0.6465753424657534
1033547494688067088,1,41,51,East Cambridge,42.36979845110446,-71.07329729468992,7,2.0,5.0,707.0,5,180,4.68,4.68,5.0,4.8,4.68,4.92,4.56,1,33,2.0,0.0,False,False,1,1,1,0,0,0,0,1,1,1,51,0,0,0,0,1,0.4904109589041096
1034135728164806497,0,169,234,East Cambridge,42.37201,-71.08372,4,2.0,2.0,228.0,30,365,5.0,4.67,5.0,5.0,4.67,5.0,4.67,0,83,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.6164383561643836
1034226604586154269,0,169,234,East Cambridge,42.37331,-71.08195,2,1.0,1.0,114.0,30,365,5.0,5.0,5.0,4.0,5.0,5.0,4.0,0,83,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.6821917808219178
1034359219041251331,0,6,6,Wellington-Harrington,42.37229,-71.09704,2,1.0,1.0,89.0,1,365,4.63,4.78,4.64,4.84,4.81,4.76,4.52,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,0,1,1,33,0,1,0,0,1,0.6684931506849315
1036262305798173477,1,41,51,East Cambridge,42.36591039983071,-71.07805197567896,7,2.0,6.0,419.0,2,90,4.76,4.79,4.91,4.64,4.85,4.88,4.52,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,69,0,0,0,0,1,0.5232876712328767
1038665345663825953,0,6,6,Wellington-Harrington,42.37241430687404,-71.09595758059622,2,1.0,1.0,87.0,1,365,4.59,4.77,4.7,4.92,4.93,4.75,4.61,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,0,1,1,33,0,1,0,0,1,0.863013698630137
1038680040963629106,0,6,6,Wellington-Harrington,42.37178648673446,-71.097652068869,2,1.0,1.0,76.0,1,365,4.61,4.73,4.66,4.88,4.87,4.66,4.54,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,0,1,1,33,0,1,0,0,1,0.873972602739726
1040498868157347605,0,1,2,West Cambridge,42.381807336619424,-71.1354333645991,1,1.0,1.0,81.0,1,365,5.0,5.0,5.0,4.93,5.0,5.0,4.93,0,1,1.0,1.0,False,True,1,0,1,1,0,0,0,1,1,1,27,0,0,0,1,1,0.2438356164383561
1044094385082192374,0,5143,5933,Cambridgeport,42.3649409,-71.103909,4,2.0,2.0,373.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.7671232876712328
1044094780074683208,0,5143,5933,Cambridgeport,42.3649409,-71.103909,4,2.0,2.0,434.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.7671232876712328
1044098565668751581,0,5143,5933,Area 2/MIT,42.362881,-71.08784,4,2.0,2.0,672.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,0,0.9863013698630136
1049725939341767055,0,5143,5933,Area 2/MIT,42.362881,-71.08784,2,1.0,1.0,361.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.5342465753424658
1056541415631407188,0,1,1,Mid-Cambridge,42.3752972,-71.1108311,2,1.0,1.0,247.0,2,365,4.65,4.69,4.71,4.86,4.84,4.92,4.51,0,1,1.0,0.0,False,True,1,0,1,1,0,0,0,0,0,0,12,1,0,0,1,1,0.5287671232876713
1056677599813407376,0,1,1,Riverside,42.3693101,-71.1130786,4,1.0,2.0,415.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0,1,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,52,1,0,0,1,1,0.4794520547945205
1059480111862743172,1,2,3,The Port,42.36422436201361,-71.0973782176927,1,1.0,1.0,75.0,1,365,4.96,4.97,4.93,4.98,4.97,4.88,4.88,1,2,1.0,1.0,False,True,1,1,1,1,0,1,0,1,0,0,17,0,0,0,1,1,0.4493150684931506
1059482346327341236,1,2,3,The Port,42.36622803694674,-71.09903082970573,1,1.0,1.0,78.0,1,365,4.93,4.95,4.86,4.96,4.95,4.93,4.88,1,2,1.0,1.0,False,True,1,1,1,1,0,1,1,1,0,1,29,0,0,0,1,1,0.5726027397260274
1062261996900707427,0,1,1,Mid-Cambridge,42.37119,-71.11082,4,2.0,2.0,293.0,4,365,4.82,4.88,4.82,4.82,4.94,4.94,4.76,0,1,1.0,0.0,False,False,1,1,1,1,0,1,1,1,0,1,29,0,0,0,0,1,0.6575342465753424
1064275342808164449,0,5143,5933,Cambridge Highlands,42.39122950000001,-71.14578879999999,4,2.0,2.0,296.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.7643835616438356
1064276226491090793,0,5143,5933,East Cambridge,42.36624,-71.084097,4,2.0,2.0,323.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.663013698630137
1065310053020677810,0,169,234,East Cambridge,42.36837892091803,-71.0817810346194,2,1.0,1.0,147.0,4,365,4.0,3.0,4.0,4.5,4.5,5.0,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.9232876712328768
1065530897533601681,0,1,1,Mid-Cambridge,42.37734089108564,-71.11067735013194,1,1.0,1.0,185.0,5,120,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0,1,1.0,0.0,False,True,1,1,1,1,0,0,1,0,0,0,17,0,1,0,1,1,0.336986301369863
1066632415303417904,0,5143,5933,Area 2/MIT,42.362881,-71.08784,2,1.0,1.0,299.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.2164383561643835
1071760875708269521,0,169,234,East Cambridge,42.36731,-71.08151,4,2.0,2.0,193.0,4,365,4.36,4.45,4.5,4.91,4.91,4.86,4.41,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.9232876712328768
1074497552610582856,0,5143,5933,Cambridgeport,42.3626336,-71.1017672,2,1.0,1.0,265.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.3561643835616438
1075154537188999768,0,5143,5933,Cambridgeport,42.3626336,-71.1017672,4,2.0,2.0,309.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.810958904109589
1075154886186984104,0,5143,5933,Cambridgeport,42.3626336,-71.1017672,4,2.0,2.0,380.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.2082191780821917
1076207451122468326,0,280,446,Agassiz,42.38041171825236,-71.11794277482583,3,1.0,2.0,82.0,29,365,4.92,4.79,4.92,5.0,5.0,5.0,5.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,35,0,0,0,0,1,0.5561643835616439
1077451838236723791,1,1,1,Cambridgeport,42.36106590000001,-71.10684983068846,2,1.0,1.0,123.0,2,30,4.99,5.0,4.97,5.0,4.99,5.0,4.96,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,0,49,0,1,0,1,1,0.4301369863013699
1078414396541428103,0,280,446,Agassiz,42.38237,-71.1188,2,1.0,1.0,77.0,29,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,32,0,0,0,0,1,0.5945205479452055
1078423906288822454,0,4,6,Cambridgeport,42.36291855709321,-71.10549827528537,2,1.0,1.0,60.0,30,365,4.0,4.14,3.86,5.0,4.71,5.0,3.71,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,38,0,0,0,0,1,0.5808219178082191
1078522756355644970,0,280,446,Agassiz,42.38261708615166,-71.11786793177211,3,1.0,2.0,82.0,29,365,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,33,0,0,0,0,1,0.589041095890411
1078536875387723342,0,280,446,Agassiz,42.38065879111591,-71.11822564456962,3,1.0,2.0,79.0,29,365,5.0,4.5,5.0,5.0,4.5,4.0,4.5,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,33,0,0,0,0,1,0.5808219178082191
1081184661956590002,1,70,145,Agassiz,42.38271306497125,-71.1180646702281,2,1.0,1.0,71.0,29,365,4.81,4.88,4.88,4.94,4.94,5.0,4.63,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,33,0,0,0,1,1,0.6219178082191781
1081215259302290867,1,70,145,Agassiz,42.38181,-71.1176,2,1.0,1.0,75.0,29,365,4.77,4.92,4.73,4.92,4.96,4.96,4.88,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,35,0,0,0,0,1,0.5835616438356165
1081234000206568862,1,70,145,Neighborhood Nine,42.38092,-71.11986,2,1.0,2.0,77.0,29,365,4.83,4.83,4.83,5.0,5.0,4.92,4.83,0,22,1.0,1.0,False,True,1,1,1,1,1,1,0,0,0,1,34,0,0,0,0,1,0.4465753424657534
1081247733311373595,1,70,145,Agassiz,42.38073,-71.11764,2,1.0,1.0,75.0,29,365,4.88,4.88,4.88,4.96,4.96,4.96,4.85,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,34,0,0,0,0,1,0.5780821917808219
1081260480997375711,1,70,145,Agassiz,42.38232832132016,-71.11936795460637,2,1.0,1.0,77.0,29,365,4.78,4.78,4.67,4.94,4.94,4.94,4.72,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,33,0,0,0,0,1,0.5945205479452055
1081273385238256231,1,70,145,Neighborhood Nine,42.38092612686673,-71.1200240366263,2,1.0,1.0,70.0,29,365,4.77,4.8,4.6,5.0,5.0,4.9,4.6,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,36,0,0,0,0,1,0.6219178082191781
1081468346941167969,1,70,145,Agassiz,42.38273,-71.11839,3,1.0,2.0,84.0,29,365,4.8,4.8,4.6,4.9,4.9,5.0,4.7,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,32,0,0,0,0,1,0.5917808219178082
1081836921075410984,1,70,145,Neighborhood Nine,42.381254552630615,-71.11998906488158,3,1.0,2.0,78.0,29,365,4.84,4.84,4.84,4.89,4.89,4.95,4.79,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,32,0,0,0,0,1,0.6082191780821918
1081848745838636761,1,70,145,Agassiz,42.38096431948812,-71.11766755606274,2,1.0,1.0,78.0,29,365,4.82,4.82,4.82,4.91,4.86,4.95,4.73,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,32,0,0,0,0,1,0.6136986301369863
1081862585114294779,1,70,145,Agassiz,42.3818,-71.11776,3,1.0,2.0,80.0,29,365,4.75,4.75,4.75,4.92,4.92,4.92,4.83,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,35,0,0,0,0,1,0.5561643835616439
1081905027295602864,1,70,145,Agassiz,42.38080084099295,-71.11788219531911,2,1.0,1.0,75.0,29,365,4.71,5.0,4.71,4.57,4.86,4.71,4.57,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,31,0,0,0,0,1,0.5506849315068493
1081920212626957830,1,70,145,Neighborhood Nine,42.38205342421311,-71.11971939702369,2,1.0,1.0,77.0,29,365,4.96,4.88,4.96,4.96,5.0,5.0,4.92,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,31,0,0,0,0,1,0.4054794520547945
1081930651566375264,1,70,145,Neighborhood Nine,42.382388121739375,-71.11989131069832,2,1.0,1.0,72.0,29,365,4.73,5.0,4.82,5.0,4.91,5.0,4.64,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,30,0,0,0,0,1,0.6136986301369863
1081963674879636572,1,70,145,Agassiz,42.38111399944257,-71.11956337230447,3,1.0,2.0,79.0,29,365,4.81,4.69,4.75,4.81,5.0,4.81,4.88,0,22,1.0,1.0,False,True,1,1,1,1,1,0,1,0,0,1,30,0,0,0,0,1,0.5808219178082191
1081991093784683208,1,70,145,Agassiz,42.38222540897851,-71.1196487980451,2,1.0,2.0,75.0,29,365,4.67,5.0,4.33,4.67,5.0,5.0,5.0,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,29,0,0,0,0,1,0.6082191780821918
1082689715524663547,0,169,234,East Cambridge,42.37206,-71.08229,2,1.0,1.0,131.0,30,365,5.0,5.0,4.5,5.0,5.0,5.0,4.5,0,83,1.0,0.0,False,True,1,1,1,0,0,0,0,1,0,0,9,0,0,0,0,1,0.7424657534246575
1082878434985647348,1,70,145,Agassiz,42.3821558092175,-71.11924149476712,3,1.0,2.0,76.0,29,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,32,0,0,0,0,1,0.6164383561643836
1084861490253863852,0,169,234,East Cambridge,42.37222291732032,-71.0821389582995,2,1.0,1.0,131.0,30,365,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.7424657534246575
1085531300157434847,0,280,446,Agassiz,42.38012948220294,-71.11739022182716,2,1.0,1.0,80.0,29,365,4.76,4.71,4.71,4.95,4.89,4.97,4.79,0,97,1.0,1.0,False,True,1,1,1,1,0,1,0,1,0,0,21,0,0,0,0,1,0.4575342465753425
1087043088286934912,0,169,234,East Cambridge,42.36701870047951,-71.08152353326659,7,3.0,4.0,228.0,4,365,4.72,4.65,4.55,4.89,4.88,4.77,4.49,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.8821917808219178
1088571783458035994,1,70,145,Agassiz,42.3814212843143,-71.11712641216786,2,1.0,1.0,74.0,29,365,4.9,5.0,4.9,5.0,5.0,5.0,4.7,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,32,0,0,0,0,1,0.5917808219178082
1091275833858873833,1,262,1126,East Cambridge,42.36395,-71.08224,5,2.0,2.0,366.0,30,270,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,12,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,0,0.9808219178082191
1093756346559375157,1,41,51,East Cambridge,42.362063,-71.08106,6,2.0,6.0,700.0,2,90,5.0,4.91,5.0,4.91,5.0,5.0,4.64,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,86,0,0,0,0,1,0.5424657534246575
1094795937752488398,0,5143,5933,East Cambridge,42.36487379999999,-71.0830428,2,1.0,1.0,390.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.0767123287671232
