id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_clean,has_license,has_review
52501886,0,5143,5933,Wellington-Harrington,42.37053,-71.08995,Entire rental unit,6,3.0,3.0,466.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,1
52564040,0,5143,5933,East Cambridge,42.373028,-71.0785923,Entire rental unit,2,1.0,1.0,273.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,0
52795995,1,1,2,Neighborhood Nine,42.38985,-71.12912,Entire rental unit,6,3.0,3.0,404.0,2,29,4.94,4.97,4.96,4.97,4.97,4.93,4.78,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,51,Apartment,1,1
52853281,0,5143,5933,East Cambridge,42.373028,-71.0785923,Entire rental unit,2,1.0,1.0,265.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,1
52896389,0,5143,5933,East Cambridge,42.37303,-71.07859,Entire rental unit,2,1.0,1.0,271.0,32,1125,5.0,5.0,5.0,4.33,4.33,5.0,4.67,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,1
52921262,1,11,19,Mid-Cambridge,42.36889,-71.10381,Room in boutique hotel,5,1.0,4.0,383.0,2,30,4.92,4.92,5.0,5.0,5.0,4.92,4.67,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,35,Hotel_B_and_B,0,1
53409278,0,1,4,Riverside,42.366799655001614,-71.11312875848523,Entire rental unit,4,2.0,2.0,166.0,30,120,4.83,4.75,4.67,4.83,4.83,5.0,4.5,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,Apartment,1,1
53525050,1,2,2,The Port,42.3658,-71.09912,Private room in rental unit,1,1.0,1.0,85.0,1,14,4.86,4.92,4.76,4.96,4.94,4.87,4.8,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,29,Apartment,1,1
53540799,0,5143,5933,Cambridge Highlands,42.3924213,-71.1458597,Entire rental unit,2,1.0,1.0,258.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,0
53574737,1,3,5,West Cambridge,42.375156,-71.134804,Entire rental unit,4,2.0,2.0,251.0,2,365,4.94,4.94,4.96,4.95,4.92,4.92,4.71,0,2,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,69,Apartment,1,1
53619519,0,5143,5933,Cambridge Highlands,42.39242,-71.14586,Entire rental unit,2,1.0,1.0,265.0,32,1125,2.0,2.0,4.0,5.0,3.0,1.0,1.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,1
53657370,0,5143,5933,Wellington-Harrington,42.3707,-71.09005,Entire rental unit,6,3.0,3.0,383.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,0
53827724,0,1,1,Mid-Cambridge,42.3724,-71.11242,Entire rental unit,2,1.0,1.0,120.0,10,90,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,6,Apartment,0,0
53932875,0,5143,5933,North Cambridge,42.39838,-71.1338,Entire rental unit,2,1.0,1.0,235.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,0
53981182,0,169,234,East Cambridge,42.36737,-71.0815,Entire rental unit,5,2.0,3.0,257.0,4,365,4.59,4.63,4.51,4.91,4.73,4.87,4.44,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,Apartment,0,1
54064167,0,5143,5933,Mid-Cambridge,42.3690974,-71.1088066,Entire rental unit,2,1.0,1.0,294.0,32,1125,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,Apartment,0,1
54159825,0,5143,5933,East Cambridge,42.36624,-71.084097,Entire rental unit,4,2.0,2.0,296.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
54240167,0,5143,5933,East Cambridge,42.36624,-71.084097,Entire rental unit,4,2.0,2.0,305.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
54328233,0,23,24,North Cambridge,42.39422,-71.12544,Room in hotel,2,1.0,1.0,177.0,1,54,4.74,4.73,4.75,4.86,4.82,4.87,4.68,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,7,Hotel_B_and_B,1,1
54362078,1,5,18,Neighborhood Nine,42.38025,-71.12387,Entire condo,2,1.0,1.0,476.0,3,365,4.9,4.88,4.83,4.83,4.93,5.0,4.73,1,4,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,43,Apartment,1,1
539779772842501300,0,5143,5933,Area 2/MIT,42.362881,-71.08784,Entire rental unit,2,0.0,1.0,271.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,Apartment,0,0
547658836914753540,0,15,25,Mid-Cambridge,42.37493,-71.10646,Private room in home,2,1.0,1.0,70.0,1,30,4.43,4.45,4.18,4.75,4.61,4.75,4.34,1,8,0.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,29,House,0,1
553212014281821672,0,116,206,Riverside,42.36483,-71.10919,Entire rental unit,6,2.0,3.0,209.0,2,1125,4.69,4.73,4.73,4.88,4.92,4.85,4.58,0,10,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,Apartment,0,1
553444803315731851,0,5143,5933,East Cambridge,42.373028,-71.0785923,Entire rental unit,2,1.0,1.0,288.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,0
557101410881697215,0,5143,5933,Cambridgeport,42.3598579,-71.1009631,Entire rental unit,2,1.0,1.0,371.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,0
557101758872697371,0,5143,5933,Cambridgeport,42.3598579,-71.1009631,Entire rental unit,2,1.0,1.0,364.0,32,1125,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,1
557102107863619106,0,5143,5933,Cambridgeport,42.3598579,-71.1009631,Entire rental unit,2,1.0,1.0,301.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,1
560726207699438496,0,169,234,Wellington-Harrington,42.37227,-71.08941,Entire rental unit,4,2.0,2.0,173.0,30,365,5.0,4.57,4.71,5.0,4.86,4.71,4.29,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
560782999379858921,0,169,234,Wellington-Harrington,42.37258,-71.0894,Entire rental unit,5,3.0,3.0,215.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,39,Apartment,0,1
562904650702512130,0,5143,5933,Cambridgeport,42.35986,-71.10096,Entire rental unit,2,1.0,1.0,360.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,0
562907622902357132,0,5143,5933,East Cambridge,42.36487379999999,-71.0830428,Entire rental unit,2,1.0,1.0,351.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
562910621692803531,0,5143,5933,East Cambridge,42.36487379999999,-71.0830428,Entire rental unit,2,1.0,1.0,360.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
568695761453451378,0,5143,5933,Cambridge Highlands,42.39123,-71.14579,Entire rental unit,2,1.0,1.0,258.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,0
573750610076955959,0,5143,5933,East Cambridge,42.37303,-71.07859,Entire rental unit,2,1.0,1.0,284.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
577732854546265230,0,1,4,East Cambridge,42.37057,-71.08106,Private room in bed and breakfast,1,1.0,1.0,57.0,90,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,1.0,1.0,False,True,1,1,1,0,0,0,0,1,0,0,11,Hotel_B_and_B,0,0
579769776783219613,0,23,24,North Cambridge,42.39243,-71.12649,Room in hotel,2,1.0,1.0,95.0,14,54,4.65,4.68,4.67,4.77,4.79,4.88,4.7,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,9,Hotel_B_and_B,0,1
579808147150882931,0,23,24,North Cambridge,42.39491,-71.12643,Room in hotel,2,1.0,1.0,188.0,1,54,4.71,4.71,4.69,4.83,4.79,4.88,4.69,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,8,Hotel_B_and_B,0,1
583155579231125842,0,5143,5933,East Cambridge,42.373028,-71.0785923,Entire rental unit,2,1.0,1.0,279.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,0
584071397651925302,0,78,112,Neighborhood Nine,42.38326,-71.1196,Room in boutique hotel,2,1.0,1.0,246.0,2,365,4.65,4.78,4.81,4.84,4.81,4.86,4.43,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,28,Hotel_B_and_B,0,1
585229041219697645,0,5143,5933,East Cambridge,42.3707,-71.07469,Entire rental unit,4,2.0,2.0,400.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
587659068985780508,0,78,112,Agassiz,42.38543,-71.11865,Room in boutique hotel,2,1.0,1.0,265.0,2,365,4.88,4.97,4.98,4.93,4.88,4.97,4.64,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,32,Hotel_B_and_B,1,1
587675724382157490,0,78,112,Agassiz,42.3835,-71.11803,Room in boutique hotel,2,1.0,1.0,249.0,2,365,4.84,4.76,4.96,4.8,4.76,4.76,4.56,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,Hotel_B_and_B,1,1
587810796761966455,0,2,2,Riverside,42.365,-71.10831,Entire home,10,3.0,5.0,807.0,2,365,4.9,4.74,4.87,4.97,5.0,4.9,4.45,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,House,1,1
588949789708020568,0,78,112,Agassiz,42.38338,-71.1183,Room in boutique hotel,4,1.0,2.0,252.0,2,1000,4.91,4.89,4.89,4.93,4.95,4.98,4.75,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,36,Hotel_B_and_B,1,1
589165201873039084,0,78,112,Agassiz,42.38507381023245,-71.11773083564206,Entire home,3,1.0,1.0,249.0,1,365,4.71,4.74,4.91,4.91,4.74,4.97,4.46,1,20,1.0,0.0,False,False,1,1,1,1,1,1,1,0,1,0,36,House,1,1
589270818248441889,0,78,112,Neighborhood Nine,42.38496,-71.11989,Room in boutique hotel,2,1.0,1.0,229.0,2,365,4.84,4.94,5.0,5.0,4.77,5.0,4.81,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,Hotel_B_and_B,1,1
589311739984519565,0,78,112,Agassiz,42.38518,-71.11775,Room in boutique hotel,2,1.0,1.0,249.0,2,365,4.71,4.82,4.82,4.61,4.64,4.79,4.5,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,Hotel_B_and_B,1,1
589898743882940808,0,78,112,Neighborhood Nine,42.38519,-71.11966,Room in boutique hotel,3,1.0,2.0,295.0,2,365,4.83,4.89,4.94,4.94,4.67,4.94,4.72,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,Hotel_B_and_B,1,1
590028685092360589,0,78,112,Agassiz,42.38512,-71.11852,Room in boutique hotel,4,1.0,2.0,302.0,1,365,4.82,4.93,4.91,4.86,4.77,4.91,4.57,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,0,41,Hotel_B_and_B,1,1
592638728118529771,0,5143,5933,Area 2/MIT,42.362881,-71.08784,Entire rental unit,2,0.0,1.0,251.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,Apartment,0,1
592883195899752305,0,78,112,Agassiz,42.38496,-71.1179,Room in boutique hotel,2,1.0,1.0,203.0,2,365,4.82,5.0,5.0,4.94,4.82,4.97,4.82,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,Hotel_B_and_B,1,1
594328584876275034,0,78,112,Agassiz,42.38341211555935,-71.11913178716317,Private room in home,2,1.0,1.0,207.0,1,365,4.73,4.8,4.93,4.95,4.85,4.93,4.55,1,20,1.0,0.0,False,True,1,1,1,1,1,0,1,0,1,0,23,House,1,1
594368718724038692,0,78,112,Neighborhood Nine,42.38354,-71.1199,Room in boutique hotel,2,1.0,1.0,232.0,2,365,4.74,4.85,5.0,4.91,4.68,5.0,4.47,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,Hotel_B_and_B,1,1
598403561534897310,0,5143,5933,East Cambridge,42.3707,-71.07469,Entire rental unit,2,1.0,1.0,344.0,32,1125,5.0,5.0,5.0,5.0,3.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,1
599324404655367395,0,78,112,Agassiz,42.38339,-71.11791,Room in boutique hotel,2,1.0,1.0,221.0,2,365,4.88,4.88,4.88,4.88,4.83,5.0,4.74,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,32,Hotel_B_and_B,1,1
602906735271842245,0,4,4,The Port,42.36456,-71.10169,Entire rental unit,3,2.0,2.0,229.0,91,180,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,4,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,1,17,Apartment,0,0
604224307090023387,0,5143,5933,East Cambridge,42.370595,-71.074224,Entire rental unit,4,2.0,2.0,377.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
608303312565390696,1,2,5,Wellington-Harrington,42.37311172485352,-71.0915756225586,Entire condo,5,2.0,3.0,420.0,2,90,4.9,4.94,4.83,4.98,4.98,4.83,4.76,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,Apartment,1,1
610907392915480050,1,5,7,Cambridgeport,42.35842,-71.1107,Entire rental unit,5,2.0,2.0,254.0,21,730,5.0,4.86,4.71,4.86,4.86,4.86,4.43,0,5,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,68,Apartment,0,1
613941639077331824,1,14,19,Mid-Cambridge,42.37785,-71.10712,Private room in home,2,1.0,1.0,125.0,4,365,5.0,4.93,4.87,5.0,5.0,4.87,4.47,0,5,1.0,1.0,False,True,1,1,1,0,1,1,0,1,1,0,23,House,0,1
614491673402329392,1,2,2,The Port,42.36651,-71.09693,Private room in rental unit,1,1.0,1.0,77.0,1,14,4.85,4.88,4.75,4.93,4.88,4.9,4.73,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,29,Apartment,1,1
615906806974486700,1,1,1,Wellington-Harrington,42.37232,-71.09756,Entire serviced apartment,8,2.0,5.0,346.0,2,730,4.66,4.78,4.75,4.88,4.91,4.97,4.59,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,52,Apartment,1,1
616571757662863762,0,1,2,Riverside,42.36682,-71.11045,Entire rental unit,3,2.0,0.0,248.0,30,50,4.33,4.73,3.8,4.87,4.87,4.93,4.47,0,1,1.0,0.0,False,False,1,0,1,1,1,1,1,1,1,0,30,Apartment,0,1
618155510192385373,1,2,2,Agassiz,42.38511,-71.11804,Entire home,10,5.0,7.0,907.0,2,27,4.97,4.96,4.99,4.99,4.99,5.0,4.87,0,1,3.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,70,House,1,1
618669349044634860,0,1,1,Neighborhood Nine,42.38283,-71.12331,Entire condo,3,2.0,2.0,180.0,30,90,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,Apartment,0,0
618715040520766667,0,2,2,Neighborhood Nine,42.38583,-71.12011,Entire home,8,4.0,4.0,557.0,2,1125,4.79,4.86,4.93,4.93,4.79,5.0,4.5,0,1,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,House,0,1
620351115192130942,1,16,16,Mid-Cambridge,42.37033463,-71.10127258,Private room in rental unit,2,1.0,1.0,123.0,1,365,4.83,4.86,4.91,4.96,4.96,4.95,4.72,1,11,1.0,0.0,False,True,1,1,1,0,0,0,0,1,1,1,22,Apartment,0,1
620451076062142750,1,16,16,Mid-Cambridge,42.37037,-71.10125,Private room in casa particular,2,1.0,0.0,94.0,1,365,4.84,4.86,4.8,4.93,4.94,4.91,4.76,1,11,1.0,0.0,False,True,1,1,1,1,0,1,1,1,1,1,39,Hotel_B_and_B,0,1
621885630204630467,0,1,2,Agassiz,42.381,-71.11963,Entire home,5,4.0,4.0,415.0,5,28,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,33,House,0,0
622389945250297747,1,16,16,Mid-Cambridge,42.37037,-71.10125,Private room in casa particular,2,1.0,0.0,92.0,1,365,4.75,4.76,4.77,4.94,4.88,4.87,4.61,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,46,Hotel_B_and_B,0,1
623835892765058460,1,16,16,Mid-Cambridge,42.37037,-71.10125,Private room in rental unit,2,1.0,0.0,91.0,1,365,4.86,4.9,4.88,4.96,4.94,4.94,4.79,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,44,Apartment,0,1
623961563501401503,1,16,16,Mid-Cambridge,42.37037,-71.10125,Private room in casa particular,1,1.0,0.0,75.0,1,365,4.75,4.8,4.69,4.93,4.91,4.88,4.7,1,11,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,41,Hotel_B_and_B,0,1
624369083955082959,1,2,3,The Port,42.36701,-71.09486,Entire home,6,3.0,5.0,209.0,1,30,4.79,4.83,4.95,4.92,4.9,4.87,4.74,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,House,1,1
625823728061276620,0,5143,5933,East Cambridge,42.370595,-71.074224,Entire rental unit,2,1.0,1.0,263.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,35,Apartment,0,0
634543996402935327,0,5143,5933,East Cambridge,42.36624,-71.0841,Entire rental unit,4,2.0,2.0,322.0,32,1125,4.33,4.0,5.0,3.33,3.0,5.0,4.33,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,1
637571846219690625,1,20,28,Mid-Cambridge,42.37017,-71.1019,Private room in home,2,1.0,1.0,144.0,30,365,4.89,5.0,5.0,5.0,5.0,4.89,4.67,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,52,House,1,1
639282488199028107,0,23,24,North Cambridge,42.39246,-71.12691,Room in hotel,2,1.0,1.0,150.0,1,54,4.81,4.93,4.78,4.85,4.85,4.85,4.78,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,1,0,0,5,Hotel_B_and_B,0,1
640983626911638332,0,5143,5933,East Cambridge,42.36624,-71.084097,Entire rental unit,2,1.0,1.0,358.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
645067492765632058,0,23,24,North Cambridge,42.3933,-71.12622,Room in hotel,3,1.0,1.0,153.0,1,54,4.69,4.63,4.72,4.83,4.76,4.87,4.51,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,7,Hotel_B_and_B,0,1
645110732217950767,0,23,24,North Cambridge,42.3933,-71.12622,Room in hotel,3,1.0,1.0,129.0,20,54,4.67,4.7,4.73,4.76,4.71,4.8,4.65,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,7,Hotel_B_and_B,0,1
646521237761110127,1,70,145,Neighborhood Nine,42.3812443596608,-71.11982266199027,Private room in rental unit,2,1.0,1.0,82.0,29,365,4.63,4.56,4.5,4.69,4.69,4.69,4.25,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,31,Apartment,0,1
649676414124309805,0,5143,5933,West Cambridge,42.3800973,-71.1294011,Entire rental unit,6,3.0,3.0,462.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,Apartment,0,0
650652479130903421,1,262,1126,East Cambridge,42.3647,-71.08363,Entire rental unit,3,1.0,1.0,274.0,30,270,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,27,Apartment,0,0
651424766435626418,1,20,28,Mid-Cambridge,42.37189,-71.09994,Private room in home,2,1.0,1.0,132.0,30,365,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,52,House,1,1
651445047185993579,1,20,28,The Port,42.37054,-71.10011,Private room in home,2,1.0,1.0,144.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,4.88,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,52,House,1,1
653139523482922623,0,50,71,North Cambridge,42.39049,-71.12255,Private room in townhouse,1,1.0,1.0,77.0,29,180,4.33,4.17,4.0,4.83,4.83,5.0,3.83,0,7,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,House,0,1
655992035839044390,0,3,4,North Cambridge,42.39595,-71.12825,Entire home,6,3.0,3.0,413.0,91,91,4.82,4.94,4.97,4.91,4.85,4.91,4.76,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,55,House,0,1
658827445719256758,0,3,3,Neighborhood Nine,42.38876,-71.12355,Private room in rental unit,4,1.0,2.0,70.0,30,365,4.71,4.76,4.66,4.93,4.68,4.93,4.61,1,3,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,Apartment,0,1
659222438058852708,0,18,19,North Cambridge,42.39881,-71.13077,Entire condo,2,0.0,2.0,174.0,92,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,39,Apartment,0,0
659315566821319546,1,20,28,Mid-Cambridge,42.36968,-71.10164,Entire place,3,1.0,2.0,228.0,30,365,4.94,4.82,4.94,4.82,4.88,4.88,4.59,0,16,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,54,Other_Unique,1,1
661308052556559845,0,5143,5933,Cambridgeport,42.3566191,-71.1062769,Entire rental unit,2,1.0,1.0,272.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,0
663029895273198101,0,118,193,East Cambridge,42.36913,-71.07421,Entire rental unit,5,2.0,3.0,399.0,4,365,4.63,4.6,4.65,4.82,4.82,4.74,4.42,1,3,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,Apartment,0,1
665964236829666436,0,1,1,East Cambridge,42.37020363883119,-71.0832352069226,Entire condo,4,2.0,2.0,424.0,4,4,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0,1,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,Apartment,1,1
666082953258423421,0,169,234,Wellington-Harrington,42.37341,-71.09137,Entire rental unit,9,5.0,5.0,2016.0,30,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,83,2.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,8,Apartment,0,0
666595629666506592,0,169,234,East Cambridge,42.37163,-71.08505,Entire rental unit,8,3.0,4.0,261.0,15,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,83,2.0,0.0,False,False,1,1,1,1,0,1,0,1,0,0,12,Apartment,0,0
667282957987085655,1,20,28,Mid-Cambridge,42.37185,-71.10188,Private room in home,2,1.0,1.0,135.0,30,365,5.0,5.0,4.93,4.86,4.93,5.0,4.71,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,51,House,1,1
667357351326302474,0,2,2,Cambridgeport,42.36347,-71.10646,Entire home,4,2.0,2.0,159.0,30,1125,5.0,5.0,4.67,4.67,4.89,4.89,4.67,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,House,0,1
667977945758847935,0,8,25,The Port,42.36482,-71.09201,Private room in rental unit,2,1.0,1.0,102.0,2,365,4.47,4.67,3.93,4.67,4.87,4.8,4.0,0,7,1.0,1.0,False,True,1,1,1,0,0,0,0,1,0,0,12,Apartment,0,1
668526108477951887,0,5143,5933,East Cambridge,42.370595,-71.074224,Entire rental unit,4,2.0,2.0,383.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
668860983951114949,0,10,21,Neighborhood Nine,42.38859,-71.12216,Private room in townhouse,1,1.0,1.0,102.0,30,365,5.0,4.89,4.44,5.0,5.0,5.0,4.22,0,4,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,House,0,1
669427669548426081,0,280,446,Agassiz,42.3818,-71.1189,Entire rental unit,3,2.0,2.0,150.0,29,365,4.74,4.72,4.72,4.9,4.95,4.9,4.77,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,29,Apartment,0,1
