listing_id,occupancy_rate
677407879711343231,0.5041095890410959
678988497278162511,0.0
681479507181716937,0.8602739726027397
681841365628089501,0.4465753424657534
682669003152934512,0.35342465753424657
682742536989144884,0.2328767123287671
682754796766681556,0.6109589041095891
682768307476669682,0.589041095890411
682783010965089462,0.01643835616438356
682808903822728338,0.7397260273972602
683482042351608986,0.5917808219178082
683512299591673028,0.5863013698630137
683527896872706362,0.6027397260273972
686256404068945147,0.4520547945205479
686658613699870080,0.7726027397260274
688362184123725480,0.36164383561643837
691243043032050350,0.8849315068493151
693373920101401063,0.810958904109589
696180196311980935,0.3835616438356164
698549204215166679,0.7397260273972602
699096142291925099,0.7506849315068493
699171017113164995,0.3643835616438356
699176884651828876,0.29041095890410956
699967706389413313,0.2054794520547945
699989691268441355,0.14794520547945206
700542073358234008,0.5424657534246575
702720625189097750,0.27945205479452057
704062771058107037,0.0027397260273972603
705252782649566450,0.021917808219178082
708150776697540002,0.27945205479452057
710698256179185340,0.7835616438356164
713280772654403955,0.7753424657534247
714238837650740969,0.7671232876712328
720761408316272480,0.8547945205479452
725075746005677878,0.8
725076046800519018,0.5780821917808219
725076328535910225,0.2328767123287671
726681327394356140,0.7671232876712328
727396532761443035,0.38082191780821917
727396830281125215,0.7424657534246575
728505271218911191,0.7397260273972602
729595939978103586,0.2876712328767123
730278389522045849,0.8547945205479452
730342004988112602,0.7232876712328767
731011162856844843,0.5808219178082191
734335475569293078,0.7479452054794521
734538649978163105,0.0027397260273972603
737660416545632684,0.7287671232876712
738938199129215325,0.9260273972602739
739965948118416572,0.8904109589041096
739986372349050050,0.9315068493150684
739993160391510614,0.8849315068493151
740631958938643314,0.0
749247069028640779,0.0
749662274596306013,0.0
751728834760050086,0.0
751932700586395273,0.8
752024667712943044,0.5068493150684932
752145851463773023,0.09041095890410959
752394278759503874,0.0
752446517808850662,0.0
753527092017125372,0.7698630136986301
754455296509440408,0.8246575342465754
754920402986454869,0.7424657534246575
757175885529058316,0.6547945205479452
762249424741408581,0.7945205479452054
763897924434821061,0.9342465753424658
763916662800054874,0.8465753424657534
763925249468181362,0.8958904109589041
763927892463989895,0.9534246575342465
763929816995716482,0.8273972602739726
764348702017597696,0.6684931506849315
766161909233329306,0.8246575342465754
769640288432410956,0.7835616438356164
771489576280050054,0.7616438356164383
773279975771551581,0.9643835616438357
773338595139420519,0.9013698630136986
775259444004817072,0.9863013698630136
775259755847058465,0.07671232876712329
776129938479764291,0.19452054794520549
776192944026751835,0.0
777425697740544030,0.663013698630137
778274068943787674,0.9643835616438357
785671554298881212,0.8849315068493151
785766126951688904,0.9397260273972603
786908960517378314,0.39452054794520547
791095774067370869,0.2465753424657534
792520660153807199,0.7698630136986301
794831012886639062,0.936986301369863
801526881045192241,1.0
807752055637299743,0.0
810038943050476078,0.4
810959250776267721,0.1589041095890411
817248146733376123,0.07123287671232877
821812290137628437,0.6383561643835617
821895641723578183,0.7945205479452054
821910323935948974,0.5397260273972603
824640034907325536,0.12876712328767123
825450630108095667,0.7178082191780822
826878627372437170,0.0
828014380642849064,0.2547945205479452
830972032887751004,0.34794520547945207
831932276887004558,0.9506849315068493
838318416540441521,0.29315068493150687
838434452653109023,0.8876712328767123
841164665014906054,0.3287671232876712
841777768042968655,0.41643835616438357
843249477676142287,0.33424657534246577
843249807094408605,0.4821917808219178
844342834369735120,0.11232876712328767
848589438104752605,0.9506849315068493
857003069429605041,0.40821917808219177
857305605360993614,0.673972602739726
857499016038024984,0.7945205479452054
858775905168709024,0.673972602739726
859330642885797356,0.005479452054794521
861332024970563160,0.6575342465753424
862317296737878056,0.0
863179731043996638,0.3013698630136986
863789008478115840,0.2410958904109589
863857193342827363,0.27123287671232876
864667348137959644,0.9315068493150684
869149757151364528,0.7643835616438356
869155942899961300,0.7013698630136986
871041683573679176,0.6575342465753424
871115591144416347,0.7726027397260274
875356456027741353,0.7315068493150685
876003038613111572,0.0
876412131220574573,0.4821917808219178
877095135477780338,0.8273972602739726
879943149311390458,0.6383561643835617
881080600879979804,0.7917808219178082
882866059511338482,0.0
884085118462269211,0.2410958904109589
884603975720143185,0.0
886137842431866888,0.7287671232876712
889777551432433232,0.32602739726027397
